GEOID,NAME,pov_count,pov_se,snap,hu_sampled,pep,rrate
21189,"Owsley County, Kentucky",960,139.209726443769," 1,555 ",184,4001,86.4
21191,"Pendleton County, Kentucky",2061,263.2218844984802," 1,579 ",443,14810,86.3
21193,"Perry County, Kentucky",6894,571.4285714285714," 7,028 ",670,27133,87.5
21195,"Pike County, Kentucky",14081,844.3768996960487," 11,736 ",1826,55973,80.5
21197,"Powell County, Kentucky",2755,348.93617021276594," 2,618 ",343,12972,83.2
21199,"Pulaski County, Kentucky",13006,645.5927051671732," 10,820 ",2016,66191,88.9
21201,"Robertson County, Kentucky",573,96.04863221884499,342,146,2313,88
21203,"Rockcastle County, Kentucky",3824,364.1337386018237," 3,391 ",585,16190,88.5
21205,"Rowan County, Kentucky",5308,549.5440729483282," 3,677 ",539,24409,82.5
21207,"Russell County, Kentucky",4142,460.790273556231," 3,334 ",710,18279,87.7
21209,"Scott County, Kentucky",5933,471.1246200607903," 4,150 ",1750,60168,83.5
21211,"Shelby County, Kentucky",4066,415.80547112462006," 2,763 ",1241,49515,86.9
21213,"Simpson County, Kentucky",2914,331.9148936170213," 2,047 ",485,20195,84.5
21215,"Spencer County, Kentucky",1450,232.21884498480242,973,544,20531,93.4
21217,"Taylor County, Kentucky",4156,665.6534954407294," 3,958 ",579,26443,88.8
21219,"Todd County, Kentucky",2618,438.90577507598783," 1,421 ",409,12494,76.3
21221,"Trigg County, Kentucky",2888,357.4468085106383," 1,272 ",494,14369,91.5
21223,"Trimble County, Kentucky",1107,226.13981762917933,682,315,8607,84.6
21225,"Union County, Kentucky",2281,206.68693009118542," 1,559 ",523,13106,87.7
21227,"Warren County, Kentucky",22098,1021.2765957446809," 15,792 ",2859,142229,83.8
21229,"Washington County, Kentucky",1489,167.78115501519756," 2,100 ",429,12267,90.7
21231,"Wayne County, Kentucky",4690,454.7112462006079," 4,800 ",607,19580,87.7
21233,"Webster County, Kentucky",1746,217.629179331307," 1,518 ",618,12726,85.8
21235,"Whitley County, Kentucky",8772,694.8328267477203," 8,447 ",894,36825,85.5
21237,"Wolfe County, Kentucky",2404,314.8936170212766," 1,976 ",182,6282,85.3
21239,"Woodford County, Kentucky",2656,332.52279635258355," 1,728 ",970,27268,88.6
22001,"Acadia Parish, Louisiana",13750,806.6869300911854," 14,763 ",1405,56489,78.4
22003,"Allen Parish, Louisiana",3849,389.6656534954407," 4,415 ",567,22112,79.3
22005,"Ascension Parish, Louisiana",13182,1177.5075987841944," 14,200 ",1989,131632,78.1
22007,"Assumption Parish, Louisiana",2861,378.11550151975683," 4,192 ",492,20160,71.7
22009,"Avoyelles Parish, Louisiana",9875,576.2917933130699," 11,021 ",1255,38408,90.8
22011,"Beauregard Parish, Louisiana",5040,427.9635258358663," 5,723 ",1555,36827,82.9
22013,"Bienville Parish, Louisiana",4002,334.95440729483283," 3,479 ",659,12366,86.4
22015,"Bossier Parish, Louisiana",20762,1260.7902735562309," 17,633 ",2756,129795,81.2
22017,"Caddo Parish, Louisiana",50837,2193.3130699088147," 55,989 ",5870,226386,80.1
22019,"Calcasieu Parish, Louisiana",36643,2072.9483282674773," 31,316 ",3900,203761,79
22021,"Caldwell Parish, Louisiana",2351,340.4255319148936," 2,268 ",351,9389,83.8
22023,"Cameron Parish, Louisiana",327,91.1854103343465,570,195,4768,88.8
22025,"Catahoula Parish, Louisiana",2117,270.51671732522794," 2,449 ",356,8414,88.8
22027,"Claiborne Parish, Louisiana",4223,314.8936170212766," 3,619 ",566,13670,93.8
22029,"Concordia Parish, Louisiana",5926,464.43768996960483," 5,698 ",576,17688,88.1
22031,"De Soto Parish, Louisiana",5815,485.1063829787234," 5,757 ",957,27114,82
22033,"East Baton Rouge Parish, Louisiana",81374,2764.1337386018236," 84,434 ",8937,448467,79.7
22035,"East Carroll Parish, Louisiana",1941,217.629179331307," 2,318 ",265,6829,82.7
22037,"East Feliciana Parish, Louisiana",2248,275.9878419452888," 3,005 ",649,19229,81.1
22039,"Evangeline Parish, Louisiana",7022,474.7720364741641," 9,270 ",855,31754,76.9
22041,"Franklin Parish, Louisiana",4765,446.20060790273556," 5,908 ",575,19285,86.7
22043,"Grant Parish, Louisiana",3033,293.00911854103344," 3,980 ",752,21911,93.3
22045,"Iberia Parish, Louisiana",15483,973.8601823708207," 18,699 ",1601,67659,83.6
22047,"Iberville Parish, Louisiana",4208,511.85410334346506," 7,496 ",734,29617,76.1
22049,"Jackson Parish, Louisiana",3426,271.1246200607903," 3,042 ",688,14746,91.4
22051,"Jefferson Parish, Louisiana",69819,2145.896656534954," 66,812 ",10633,421777,70.7
22053,"Jefferson Davis Parish, Louisiana",5586,578.1155015197568," 6,137 ",787,31553,79.2
22055,"Lafayette Parish, Louisiana",41954,1929.483282674772," 40,937 ",4906,249750,88.4
22057,"Lafourche Parish, Louisiana",16947,1040.1215805471124," 15,417 ",2475,95056,71
22059,"LaSalle Parish, Louisiana",2126,332.52279635258355," 2,408 ",505,14800,87.2
22061,"Lincoln Parish, Louisiana",13415,739.209726443769," 7,822 ",1209,47962,80.4
22063,"Livingston Parish, Louisiana",18935,1580.547112462006," 20,068 ",2686,150145,80.1
22065,"Madison Parish, Louisiana",3083,282.67477203647417," 3,612 ",425,9246,71.8
22067,"Morehouse Parish, Louisiana",7368,587.2340425531914," 7,677 ",757,23955,84.3
22069,"Natchitoches Parish, Louisiana",8377,523.4042553191489," 8,793 ",2629,36291,73.9
22071,"Orleans Parish, Louisiana",82338,2194.528875379939," 82,225 ",14422,364136,74.1
22073,"Ouachita Parish, Louisiana",36927,1571.4285714285713," 37,296 ",3700,157568,83.1
22075,"Plaquemines Parish, Louisiana",3024,451.67173252279633," 2,924 ",478,22386,69.1
22077,"Pointe Coupee Parish, Louisiana",3598,435.258358662614," 4,178 ",660,20000,75.6
22079,"Rapides Parish, Louisiana",23749,1237.689969604863," 28,060 ",3392,126260,88
22081,"Red River Parish, Louisiana",2121,186.62613981762917," 2,335 ",257,7356,82.9
22083,"Richland Parish, Louisiana",4462,358.0547112462006," 5,254 ",640,19712,83.8
22085,"Sabine Parish, Louisiana",4930,333.7386018237082," 5,098 ",1763,21906,84.9
22087,"St. Bernard Parish, Louisiana",9906,674.1641337386018," 9,934 ",1286,44463,70.9
22089,"St. Charles Parish, Louisiana",5047,631.6109422492401," 6,116 ",1035,50620,80.5
22091,"St. Helena Parish, Louisiana",3218,437.0820668693009," 3,493 ",339,10774,90.7
22093,"St. James Parish, Louisiana",2057,301.5197568389058," 3,771 ",568,19191,82.8
22095,"St. John the Baptist Parish, Louisiana",5146,602.4316109422492," 8,849 ",803,39592,81.6
22097,"St. Landry Parish, Louisiana",19321,1018.2370820668693," 24,798 ",2220,81464,78
22099,"St. Martin Parish, Louisiana",8461,728.2674772036474," 11,891 ",1359,51057,91.1
22101,"St. Mary Parish, Louisiana",10553,753.1914893617021," 12,773 ",1457,47055,82.7
22103,"St. Tammany Parish, Louisiana",32413,1699.0881458966564," 26,907 ",5462,275583,85.3
22105,"Tangipahoa Parish, Louisiana",25465,1457.7507598784193," 29,831 ",2460,138064,86.5
22107,"Tensas Parish, Louisiana",1255,136.17021276595744," 1,241 ",302,3764,86
22109,"Terrebonne Parish, Louisiana",17391,1145.288753799392," 21,508 ",2437,103616,67.7
22111,"Union Parish, Louisiana",5806,541.6413373860182," 4,416 ",662,20650,82.3
22113,"Vermilion Parish, Louisiana",10823,821.8844984802431," 12,388 ",1537,56992,84.5
22115,"Vernon Parish, Louisiana",8409,485.7142857142857," 7,009 ",2966,46250,87.1
22117,"Washington Parish, Louisiana",10493,883.2826747720364," 12,648 ",1038,44865,86
22119,"Webster Parish, Louisiana",9462,487.53799392097267," 8,367 ",1503,35238,91.5
22121,"West Baton Rouge Parish, Louisiana",4298,626.7477203647417," 4,541 ",591,28266,77.5
22123,"West Carroll Parish, Louisiana",1473,262.0060790273556," 2,429 ",463,9323,80.4
22125,"West Feliciana Parish, Louisiana",1328,272.3404255319149," 1,428 ",321,15371,79.9
22127,"Winn Parish, Louisiana",2625,311.85410334346506," 2,877 ",463,13216,87.3
23001,"Androscoggin County, Maine",14060,888.145896656535," 19,019 ",3094,113765,80.3
23003,"Aroostook County, Maine",9423,488.14589665653494," 12,981 ",5565,67351,80.9
23005,"Cumberland County, Maine",20956,864.4376899696049," 23,730 ",9499,310230,85.2
23007,"Franklin County, Maine",3403,355.01519756838906," 4,382 ",2708,30828,82.6
23009,"Hancock County, Maine",5591,421.27659574468083," 5,128 ",4801,56526,83.3
23011,"Kennebec County, Maine",14969,888.7537993920972," 17,061 ",4609,127259,85.4
23013,"Knox County, Maine",3424,318.54103343465044," 3,852 ",2473,40977,80.1
23015,"Lincoln County, Maine",2985,277.81155015197567," 3,319 ",2613,36507,83.1
23017,"Oxford County, Maine",8187,627.355623100304," 10,006 ",4815,59905,80.7
23019,"Penobscot County, Maine",19846,796.9604863221884," 22,312 ",7239,155312,83.9
23021,"Piscataquis County, Maine",2761,180.54711246200608," 3,059 ",2268,17486,78.3
23023,"Sagadahoc County, Maine",4086,424.9240121580547," 2,971 ",1382,37513,85.9
23025,"Somerset County, Maine",7756,491.1854103343465," 10,017 ",3229,51302,77.3
23027,"Waldo County, Maine",4992,317.32522796352583," 5,689 ",2993,40620,79.8
23029,"Washington County, Maine",5396,249.2401215805471," 6,394 ",4283,31555,83.2
23031,"York County, Maine",16428,1027.355623100304," 17,286 ",6575,218586,83.3
24001,"Allegany County, Maryland",10541,603.0395136778116," 15,523 ",2616,67273,89.5
24003,"Anne Arundel County, Maryland",31842,1769.6048632218844," 46,479 ",12714,594582,83.4
24005,"Baltimore County, Maryland",83082,2424.9240121580547," 92,340 ",19950,844703,74.8
24009,"Calvert County, Maryland",3758,406.6869300911854," 7,348 ",2002,94728,84.9
24011,"Caroline County, Maryland",4064,300.91185410334344," 6,262 ",1265,33593,89
24013,"Carroll County, Maryland",9065,621.2765957446809," 9,482 ",4644,176639,87.6
24015,"Cecil County, Maryland",11202,919.7568389057751," 13,732 ",2475,105672,80.6
24017,"Charles County, Maryland",11077,880.8510638297872," 15,466 ",3367,171973,74.4
24019,"Dorchester County, Maryland",5225,474.7720364741641," 8,078 ",1325,32879,87.5
24021,"Frederick County, Maryland",17361,939.8176291793313," 18,013 ",7581,293391,88.7
24023,"Garrett County, Maryland",3073,307.5987841945289," 4,195 ",1604,28423,90.6
24025,"Harford County, Maryland",18271,1052.2796352583587," 23,317 ",6473,264644,82.4
24027,"Howard County, Maryland",16915,1062.613981762918," 19,610 ",7159,336001,89.4
24029,"Kent County, Maryland",1698,238.90577507598783," 3,045 ",901,19303,87.1
24031,"Montgomery County, Maryland",74198,2586.0182370820667," 63,042 ",26819,1058474,87.3
24033,"Prince George's County, Maryland",95468,2941.641337386018," 107,267 ",19615,947430,75.1
24035,"Queen Anne's County, Maryland",3518,353.1914893617021," 3,087 ",1609,52508,86.8
24037,"St. Mary's County, Maryland",8344,822.4924012158054," 11,445 ",2124,115281,82.2
24039,"Somerset County, Maryland",3963,465.04559270516717," 6,133 ",754,24910,82.8
24041,"Talbot County, Maryland",3799,435.8662613981763," 4,332 ",1582,37823,91.3
24043,"Washington County, Maryland",18367,988.4498480243161," 23,344 ",4039,155813,87.4
24045,"Wicomico County, Maryland",13995,959.8784194528876," 19,662 ",2464,104800,83.7
24047,"Worcester County, Maryland",4263,378.11550151975683," 6,471 ",2829,54171,91.7
24510,"Baltimore city, Maryland",111877,2671.12462006079," 134,790 ",15968,565239,66.3
25001,"Barnstable County, Massachusetts",16909,792.7051671732522," 24,804 ",8570,231735,87.2
25003,"Berkshire County, Massachusetts",13481,822.4924012158054," 25,049 ",5656,126818,81.7
25005,"Bristol County, Massachusetts",65846,1930.6990881458967," 123,302 ",13247,581841,86.1
25007,"Dukes County, Massachusetts",1102,257.75075987841944," 1,012 ",867,20819,78.6
25009,"Essex County, Massachusetts",74235,2407.2948328267476," 132,865 ",18580,810089,88.1
25011,"Franklin County, Massachusetts",8508,521.580547112462," 12,882 ",4249,70836,90.6
25013,"Hampden County, Massachusetts",70787,2015.1975683890578," 151,728 ",11294,460291,83.3
25015,"Hampshire County, Massachusetts",14750,768.3890577507599," 18,104 ",4700,162502,89.1
25017,"Middlesex County, Massachusetts",118146,3009.726443768997," 140,921 ",39433,1623952,88.2
25019,"Nantucket County, Massachusetts",428,108.8145896656535,274,835,14444,80.5
25021,"Norfolk County, Massachusetts",46980,1695.4407294832827," 60,572 ",16890,727473,88.3
25023,"Plymouth County, Massachusetts",36987,1489.9696048632218," 69,041 ",11802,535308,88
25025,"Suffolk County, Massachusetts",121929,2217.0212765957444," 182,113 ",19739,768425,81.7
25027,"Worcester County, Massachusetts",86428,2386.6261398176293," 129,904 ",20709,866866,87.6
26001,"Alcona County, Michigan",1463,87.53799392097264," 1,461 ",2099,10489,92.1
26003,"Alger County, Michigan",794,96.04863221884499,786,1048,8757,85.6
26005,"Allegan County, Michigan",11186,697.2644376899696," 10,650 ",4641,121939,89.4
26007,"Alpena County, Michigan",4815,314.8936170212766," 4,231 ",1871,28904,92.1
26009,"Antrim County, Michigan",2239,210.94224924012158," 2,145 ",2517,24409,80.2
26011,"Arenac County, Michigan",1996,165.34954407294833," 2,295 ",2091,15145,90.4
26013,"Baraga County, Michigan",973,99.69604863221885," 1,065 ",1048,8310,82.5
26015,"Barry County, Michigan",5087,455.9270516717325," 5,386 ",2479,63808,86.6
26017,"Bay County, Michigan",14358,771.4285714285714," 14,991 ",3833,102500,89.8
26019,"Benzie County, Michigan",1824,143.46504559270517," 1,452 ",2020,18441,85.5
26021,"Berrien County, Michigan",22818,1093.6170212765958," 21,819 ",7183,152261,86.2
26023,"Branch County, Michigan",6607,517.3252279635258," 5,547 ",2954,45215,88.3
26025,"Calhoun County, Michigan",18521,817.629179331307," 24,837 ",5527,133366,91.7
26027,"Cass County, Michigan",6752,513.0699088145897," 6,026 ",2690,51642,90.2
26029,"Charlevoix County, Michigan",2239,185.41033434650456," 1,914 ",2956,26159,82.1
26031,"Cheboygan County, Michigan",3253,305.1671732522796," 3,250 ",2748,26048,87.2
26033,"Chippewa County, Michigan",5077,396.96048632218844," 4,601 ",2997,36264,86.9
26035,"Clare County, Michigan",6488,451.06382978723406," 6,847 ",2816,31316,89.4
26037,"Clinton County, Michigan",7344,542.2492401215806," 5,091 ",3754,79720,87.3
26039,"Crawford County, Michigan",1930,158.66261398176292," 2,143 ",1316,13538,86.2
26041,"Delta County, Michigan",5066,400.60790273556233," 4,383 ",2561,36790,86.1
26043,"Dickinson County, Michigan",2505,350.7598784194529," 2,626 ",1345,25982,82.8
26045,"Eaton County, Michigan",8305,461.39817629179333," 10,399 ",4643,108820,84.9
26047,"Emmet County, Michigan",3145,285.1063829787234," 2,256 ",2881,34123,88.2
26049,"Genesee County, Michigan",63645,1820.6686930091184," 83,208 ",12214,401522,80.3
26051,"Gladwin County, Michigan",3335,269.90881458966567," 3,814 ",2655,25853,87.6
26053,"Gogebic County, Michigan",2100,203.64741641337386," 2,512 ",1303,14224,79.8
26055,"Grand Traverse County, Michigan",8091,619.4528875379939," 6,151 ",3223,96421,86.2
26057,"Gratiot County, Michigan",5050,347.72036474164133," 5,366 ",2467,41368,81.7
26059,"Hillsdale County, Michigan",6830,472.9483282674772," 6,213 ",3419,45587,90.5
26061,"Houghton County, Michigan",5326,280.24316109422494," 3,445 ",2509,37599,82.6
26063,"Huron County, Michigan",3757,180.54711246200608," 3,627 ",4525,30927,91.1
26065,"Ingham County, Michigan",43352,1506.3829787234042," 47,773 ",8934,284637,82.6
26067,"Ionia County, Michigan",7186,376.2917933130699," 7,159 ",3094,66262,88
26069,"Iosco County, Michigan",4166,293.00911854103344," 4,568 ",2486,25373,89
26071,"Iron County, Michigan",1909,182.9787234042553," 1,813 ",1699,11740,88.2
26073,"Isabella County, Michigan",13723,618.8449848024316," 8,100 ",3479,64118,80.2
26075,"Jackson County, Michigan",18352,862.6139817629179," 21,530 ",5475,159424,95.9
26077,"Kalamazoo County, Michigan",33669,1295.4407294832827," 33,415 ",7656,262215,84
26079,"Kalkaska County, Michigan",2529,212.7659574468085," 2,272 ",1855,18490,79.7
26081,"Kent County, Michigan",68503,2149.5440729483284," 73,041 ",16008,661354,84.9
26083,"Keweenaw County, Michigan",183,33.43465045592705,150,633,2172,85.3
26085,"Lake County, Michigan",2489,162.31003039513678," 2,650 ",2873,12734,90
26087,"Lapeer County, Michigan",8509,485.1063829787234," 8,047 ",3598,88977,90.5
26089,"Leelanau County, Michigan",1595,135.56231003039514,765,2206,23019,90.5
26091,"Lenawee County, Michigan",10915,711.854103343465," 11,023 ",4699,97520,91.2
26093,"Livingston County, Michigan",9525,678.419452887538," 8,203 ",7124,196757,91.1
26095,"Luce County, Michigan",912,103.34346504559271,934,557,6435,84.2
26097,"Mackinac County, Michigan",1804,153.19148936170214,938,1719,10851,87.8
26099,"Macomb County, Michigan",85357,2201.2158054711244," 112,317 ",24427,875101,85.1
26101,"Manistee County, Michigan",2813,189.05775075987842," 3,333 ",2481,25562,83.5
26103,"Marquette County, Michigan",8538,458.3586626139818," 6,424 ",3813,66999,81.9
26105,"Mason County, Michigan",4214,322.18844984802433," 3,992 ",2506,29159,88.1
26107,"Mecosta County, Michigan",7296,387.8419452887538," 5,428 ",2773,41099,85.5
26109,"Menominee County, Michigan",2780,215.80547112462006," 2,335 ",2403,22945,84.9
26111,"Midland County, Michigan",8986,527.6595744680851," 8,760 ",3625,84039,88.2
26113,"Missaukee County, Michigan",1618,144.68085106382978," 1,935 ",1897,15311,85
26115,"Monroe County, Michigan",16914,969.6048632218844," 15,563 ",4937,155045,86
26117,"Montcalm County, Michigan",7720,526.4437689969604," 9,238 ",3337,68154,85.5
26119,"Montmorency County, Michigan",1659,150.15197568389058," 1,359 ",1327,9678,80.6
26121,"Muskegon County, Michigan",21347,984.1945288753799," 34,046 ",6025,176564,88.3
26123,"Newaygo County, Michigan",7115,415.1975683890577," 8,014 ",3585,51108,85
26125,"Oakland County, Michigan",96989,2215.80547112462," 92,899 ",39186,1270426,86.2
26127,"Oceana County, Michigan",3499,209.72644376899694," 4,377 ",2833,26981,88.2
26129,"Ogemaw County, Michigan",3569,236.4741641337386," 3,775 ",2512,20990,87.3
26131,"Ontonagon County, Michigan",731,88.14589665653496,684,1195,5906,83
26133,"Osceola County, Michigan",3602,224.92401215805472," 3,623 ",2738,23330,86.4
26135,"Oscoda County, Michigan",1302,150.15197568389058," 1,493 ",1170,8545,83.5
26137,"Otsego County, Michigan",2411,267.4772036474164," 3,093 ",1555,25747,78.2
26139,"Ottawa County, Michigan",23541,1128.2674772036473," 17,199 ",7668,303372,91.1
26141,"Presque Isle County, Michigan",1589,150.7598784194529," 1,543 ",2161,13285,85.8
26143,"Roscommon County, Michigan",3593,254.10334346504558," 4,200 ",2330,23863,88
26145,"Saginaw County, Michigan",33133,1325.2279635258358," 39,003 ",7276,187782,81.9
26147,"St. Clair County, Michigan",17388,781.1550151975683," 21,437 ",6373,159874,87.1
26149,"St. Joseph County, Michigan",7186,479.0273556231003," 7,406 ",3304,60878,94.5
26151,"Sanilac County, Michigan",5593,345.8966565349544," 5,649 ",4284,40368,87.9
